model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
CL-BART-avg,88,25,10,0.3,3,1,1,4355,-0.29836798411862764,0.05272137977674239,0.6973111964460349,0.05717566016073479,0.07421917229742642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,88,50,10,0.3,3,1,1,4355,-0.05044512693219563,0.3006442369631744,0.7735690987714926,0.35706084959816303,0.33562118706112304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,88,50,10,0.3,3,1,1,4355,-0.2998380714094638,0.05125129248590626,0.30177579534678006,0.8918484500574053,0.7033556024766926,11871.541765014661,0.11177796549203498,0.12732276032850012,0.13467118608529674,0.19069163721414104,0.12349177523014127,0.04254524215499769,0.07141768505306362,0.07532688161678848,0.060246692465365494,0.06250817435967056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,88,50,10,0.3,3,1,1,4355,-0.2998380714094638,0.05125129248590626,0.6972015890579374,0.05878300803673938,0.07902372378368577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,89,5,10,0.3,3,1,1,4402,-0.0915981542406721,0.21558611819545323,0.6432250509728471,0.3234893230349841,0.3285929266249807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,89,5,10,0.3,3,1,1,4402,-0.32789805145569684,-0.020713779019571495,0.26865084174003623,0.46933212176283506,0.33243273172458315,11901.43286599224,0.22576339959060548,0.21824928176398764,0.2396442846369317,0.15977746354952238,0.0768372207857502,0.05561082381670617,0.02012461394814336,0.001514171694318753,0.00139693313222725,0.0010818070818070817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,89,5,10,0.3,3,1,1,4402,-0.32789805145569684,-0.020713779019571502,0.5723855897004189,0.049977283053157656,0.06856196474850468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,89,10,10,0.3,3,1,1,4402,-0.0915981542406721,0.21558611819545323,0.6432250509728471,0.3234893230349841,0.3285929266249807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,89,10,10,0.3,3,1,1,4402,-0.3250840903016689,-0.017899817865543562,0.25127048255765866,0.5368014538845979,0.34063485326546794,11899.182220745262,0.18101511886806004,0.1659888897866839,0.15752819076348487,0.31893664709473535,0.15950880736910147,0.001948466566113625,0.00713716512245924,0.002255418192918193,0.0024238400488400488,0.0032574561876032465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,89,10,10,0.3,3,1,1,4402,-0.3250840903016689,-0.017899817865543576,0.5722906657766176,0.05088596092685143,0.0714549247318288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,89,25,10,0.3,3,1,1,4402,-0.0915981542406721,0.21558611819545323,0.6432250509728471,0.3234893230349841,0.3285929266249807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,89,25,10,0.3,3,1,1,4402,-0.33175035802038644,-0.024566085584261124,0.24280937950691414,0.7605633802816901,0.516237691511322,11870.574144438631,0.16564437133809518,0.11964579361005656,0.1401561489082463,0.27316730417107665,0.1677632697426525,0.03023792185477731,0.03716260448460033,0.015659623290694785,0.02199421018507517,0.02856875241472523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,89,25,10,0.3,3,1,1,4402,-0.33175035802038644,-0.024566085584261103,0.5725379421631006,0.050658791458427985,0.06989890218423178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,89,50,10,0.3,3,1,1,4402,-0.0915981542406721,0.21558611819545323,0.6432250509728471,0.3234893230349841,0.3285929266249807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,89,50,10,0.3,3,1,1,4402,-0.3238961332263694,-0.016711860790244053,0.2356464095132307,0.8796001817355747,0.6841407535668189,11918.148801324176,0.11040764522407254,0.19273539934261322,0.1435658301136248,0.15930324332981038,0.1221149820593975,0.052942183312275265,0.05229712718258896,0.03633095445754046,0.08548385017247627,0.04481878480560061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,89,50,10,0.3,3,1,1,4402,-0.3238961332263694,-0.01671186079024407,0.5722547413053886,0.050658791458427985,0.06995427414483851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,90,5,10,0.3,3,1,1,4459,-0.08760897115600459,0.23731915564568948,0.6976661153864598,0.33751962323390894,0.34644343944406475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,90,5,10,0.3,3,1,1,4459,-0.3209676711446955,0.00396045565699858,0.3042526326311398,0.532854900201839,0.36821679991601675,12130.061982423189,0.1049404761904762,0.16987026862026863,0.17454822954822954,0.189757326007326,0.2701358363858364,0.08540445665445666,0.0011874236874236874,8.012820512820513e-4,8.913308913308913e-4,0.002463369963369963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,90,5,10,0.3,3,1,1,4459,-0.3209676711446955,0.003960455656998579,0.6248587291968717,0.04956268221574344,0.07133818798448788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,90,10,10,0.3,3,1,1,4459,-0.08760897115600459,0.23731915564568948,0.6976661153864598,0.33751962323390894,0.34644343944406475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,90,10,10,0.3,3,1,1,4459,-0.31736704435576835,0.007561082445925712,0.3077673827367907,0.5604395604395604,0.37491635285845937,12093.371754365686,0.15758235432867787,0.14364065115168057,0.2544748950668068,0.23181101333307216,0.18607097722538898,0.009911401915078387,0.003118319180819181,0.004323272315919374,0.0030812055591467355,0.005985909923409923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,90,10,10,0.3,3,1,1,4459,-0.31736704435576835,0.007561082445925715,0.6248919236254158,0.05180533751962323,0.07396734390506804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,90,25,10,0.3,3,1,1,4459,-0.08760897115600459,0.23731915564568948,0.6976661153864598,0.33751962323390894,0.34644343944406475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,90,25,10,0.3,3,1,1,4459,-0.32018799155629857,0.004740135245395501,0.27761584557834085,0.7678851760484413,0.5371146394649752,12087.721071313714,0.16074015570568606,0.12949120139118755,0.17776216879034115,0.1467255897462414,0.21553690426220287,0.04301966665631072,0.013533677922902526,0.039414444404295236,0.023172374380686363,0.05060381674014611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,90,25,10,0.3,3,1,1,4459,-0.32018799155629857,0.004740135245395488,0.6248641573387475,0.050908275398071315,0.07287935137014429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,90,50,10,0.3,3,1,1,4459,-0.08760897115600459,0.23731915564568948,0.6976661153864598,0.33751962323390894,0.34644343944406475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,90,50,10,0.3,3,1,1,4459,-0.32453071703433434,3.974097673597276e-4,0.2566117561980621,0.8957165283695896,0.7334323783071696,12128.61726734422,0.11429145153772331,0.10753613722436772,0.1848519794769851,0.14683256787721496,0.12039638011620435,0.051671020976180135,0.05176690321032197,0.0908591625506249,0.08141538324822886,0.0503790137821487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,90,50,10,0.3,3,1,1,4459,-0.32453071703433434,3.9740976735972393e-4,0.6248463044453744,0.048441354563803544,0.07625099491567056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,91,5,10,0.3,3,1,1,4437,-0.04185290293385457,0.24869805960808344,0.6489779634182118,0.3684922244759973,0.3323347194958377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,91,5,10,0.3,3,1,1,4437,-0.26614468739627795,0.024406275145660072,0.28598702700113005,0.5359477124183006,0.3389440766183352,12090.821106486672,0.09518000055500056,0.08531583694083694,0.2582762654012654,0.37927861027861026,0.17193211649461648,7.905982905982907e-4,0.001543040293040293,0.0046489621489621494,9.508547008547009e-4,0.002083714896214896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,91,5,10,0.3,3,1,1,4437,-0.26614468739627795,0.024406275145660062,0.5883724730978872,0.05611899932386748,0.06908652350742184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,91,10,10,0.3,3,1,1,4437,-0.04185290293385457,0.24869805960808344,0.6489779634182118,0.3684922244759973,0.3323347194958377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,91,10,10,0.3,3,1,1,4437,-0.2686293156305116,0.021921646911426406,0.2892293682693137,0.6423258958755916,0.451286853898332,12089.180599570404,0.1421452807956291,0.21420708486846257,0.2757096371550706,0.17568482210084377,0.1642598025827515,0.006908465309200603,0.0030606490459431637,0.003136029648026552,0.0055601555307437656,0.00932807296332838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,91,10,10,0.3,3,1,1,4437,-0.2686293156305116,0.02192164691142638,0.5882746462632462,0.05454135677259409,0.06947064762864039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,91,25,10,0.3,3,1,1,4437,-0.04185290293385457,0.24869805960808344,0.6489779634182118,0.3684922244759973,0.3323347194958377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,91,25,10,0.3,3,1,1,4437,-0.26885521276302377,0.021695749778914246,0.25352893376789226,0.8172188415596123,0.5696734367320867,12075.10791694731,0.17138618807302908,0.12185530309786853,0.15713096391705791,0.18112098903258514,0.1901471104786014,0.01729106052040427,0.019513274039721785,0.03557831211081624,0.048289215083105345,0.05768758364681032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,91,25,10,0.3,3,1,1,4437,-0.26885521276302377,0.02169574977891424,0.5882662716757672,0.06017579445571332,0.07532250193387666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,91,50,10,0.3,3,1,1,4437,-0.04185290293385457,0.24869805960808344,0.6489779634182118,0.3684922244759973,0.3323347194958377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,91,50,10,0.3,3,1,1,4437,-0.26928546524327845,0.021265497298659564,0.2535659022688165,0.8837052062204191,0.7154147952860346,12088.131755880464,0.12873843586425396,0.11970891820759733,0.17023879790176466,0.17337709189519607,0.11484341614349379,0.046437296868279396,0.042800023703160446,0.04743656154343283,0.07440866921887097,0.08201078865395053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,91,50,10,0.3,3,1,1,4437,-0.26928546524327845,0.021265497298659546,0.5882505607376822,0.05949966193373901,0.07468291292764564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,92,5,10,0.3,3,1,1,4336,-0.04993857348504457,0.24061140359287342,0.6513361367293897,0.3664667896678967,0.33529285294518074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,92,5,10,0.3,3,1,1,4336,-0.2546001086993485,0.03594986837856946,0.29866310735511953,0.5482011070110702,0.3820850822781966,11885.394219726124,0.07971287413566826,0.22631334841628958,0.18362136678680796,0.20178693569502393,0.21500922729231553,0.0015647130647130647,0.002886828449328449,0.002124236874236874,0.0786076615378086,0.008372807747807747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,92,5,10,0.3,3,1,1,4336,-0.2546001086993485,0.03594986837856948,0.591472838777493,0.05166051660516605,0.06996073655702215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,92,10,10,0.3,3,1,1,4336,-0.04993857348504457,0.24061140359287342,0.6513361367293897,0.3664667896678967,0.33529285294518074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,92,10,10,0.3,3,1,1,4336,-0.25319685266552183,0.03735312441239614,0.27514136520713117,0.5876383763837638,0.3492694734625652,11854.947462338083,0.16177433214933215,0.17228061521811522,0.20564989871239872,0.23408566202316203,0.18645258907758908,0.003666386853886854,0.004113883801383801,0.004597705535205535,0.024450396825396827,0.0029285298035298035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,92,10,10,0.3,3,1,1,4336,-0.25319685266552183,0.03735312441239617,0.5915597872391579,0.05419741697416974,0.07134217381667413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,92,25,10,0.3,3,1,1,4336,-0.04993857348504457,0.24061140359287342,0.6513361367293897,0.3664667896678967,0.33529285294518074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,92,25,10,0.3,3,1,1,4336,-0.2605029147539334,0.030047062323984606,0.25974262954531757,0.7739852398523985,0.4836859022937607,11828.851918543456,0.17802431471781938,0.2902792311878671,0.10755129998650063,0.14924975127717738,0.15200011129784227,0.019198793725811163,0.025680241665604328,0.011497920000549331,0.013581490110368515,0.05293684603045991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,92,25,10,0.3,3,1,1,4336,-0.2605029147539334,0.030047062323984613,0.5911434275447636,0.05581180811808118,0.07586070110033452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,92,50,10,0.3,3,1,1,4336,-0.04993857348504457,0.24061140359287342,0.6513361367293897,0.3664667896678967,0.33529285294518074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,92,50,10,0.3,3,1,1,4336,-0.2532204373648808,0.03732953971303716,0.25718384286938084,0.8982933579335793,0.6753385817293528,11895.536484203836,0.14030547677743815,0.11269622178028563,0.13229736522794794,0.12379253475283193,0.1407262619753396,0.06024322608911281,0.06238241505753964,0.07006162619522592,0.08344845074814719,0.07404642139613117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,92,50,10,0.3,3,1,1,4336,-0.2532204373648808,0.037329539713037194,0.5915582984882023,0.055119926199261995,0.07237457677641781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,93,5,10,0.3,3,1,1,4522,-0.08028516815298116,0.2716277781213546,0.7397231025561928,0.32574082264484744,0.32298555474172996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,93,5,10,0.3,3,1,1,4522,-0.3180407463118669,0.03387219996246879,0.3015015150295266,0.4265811587793012,0.32458297969246924,12167.86324238967,0.16539721063250476,0.16894574543103955,0.16728432188726305,0.2746615300549124,0.1802276440879382,0.0026692388493859084,0.03679080478345184,4.774114774114774e-4,9.096459096459096e-4,0.0026364468864468866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,93,5,10,0.3,3,1,1,4522,-0.3180407463118669,0.03387219996246881,0.6596172144825189,0.044228217602830605,0.0677751600037188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,93,10,10,0.3,3,1,1,4522,-0.08028516815298116,0.2716277781213546,0.7397231025561928,0.32574082264484744,0.32298555474172996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,93,10,10,0.3,3,1,1,4522,-0.3208208823510622,0.031092063923273492,0.27709278161314244,0.5287483414418399,0.3384851945572517,12120.439655982342,0.08986562838033427,0.16491015833295244,0.20805735549853197,0.24144862204788675,0.16648095395889514,0.0839663337751573,0.017539670024964142,0.005751773145155498,0.018804669731140318,0.003174835104982164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,93,10,10,0.3,3,1,1,4522,-0.3208208823510622,0.031092063923273495,0.6594802954981966,0.04842989827509951,0.07301580195839702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,93,25,10,0.3,3,1,1,4522,-0.08028516815298116,0.2716277781213546,0.7397231025561928,0.32574082264484744,0.32298555474172996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,93,25,10,0.3,3,1,1,4522,-0.32393576811295366,0.027977178161382024,0.25630210899164974,0.7032286598850066,0.4504646333137223,12120.748914698725,0.11984368532051809,0.1148227690131616,0.1847443596340889,0.20720078158300406,0.18110861181100285,0.013108560453353093,0.056756674527031675,0.05837675162249741,0.01253246599038777,0.05150534004495454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,93,25,10,0.3,3,1,1,4522,-0.32393576811295366,0.027977178161382045,0.6593407815456689,0.04688191065900044,0.07002882697113394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,93,50,10,0.3,3,1,1,4522,-0.08028516815298116,0.2716277781213546,0.7397231025561928,0.32574082264484744,0.32298555474172996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,93,50,10,0.3,3,1,1,4522,-0.3167004461397401,0.035212500134595655,0.26856082294452677,0.8485183547103051,0.630667734550844,12149.250818343224,0.06941174306967904,0.10448467143422616,0.14618212673932524,0.1397406703019202,0.13821161599452003,0.11079313558512345,0.11523852540641719,0.05833410295463082,0.06759525064312767,0.05000815787103021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,93,50,10,0.3,3,1,1,4522,-0.3167004461397401,0.035212500134595634,0.6596873986041485,0.04489164086687306,0.06985033223106041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,94,5,10,0.3,3,1,1,4303,-0.06890095116332784,0.20321022281500892,0.6304881004480525,0.39019288868231466,0.35978087147969773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,94,5,10,0.3,3,1,1,4303,-0.26582804889937894,0.006283125078957809,0.2841680657551019,0.46827794561933533,0.2956596222510947,11989.101780624005,0.20187277537277537,0.1436643819143819,0.20295105820105822,0.20005964405964408,0.20374975949975951,0.002032828282828283,0.014361471861471862,0.028222222222222225,0.002047979797979798,0.001037878787878788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,94,5,10,0.3,3,1,1,4303,-0.26582804889937894,0.006283125078957797,0.5744145603096159,0.04740878456890542,0.07097285773957004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,94,10,10,0.3,3,1,1,4303,-0.06890095116332784,0.20321022281500892,0.6304881004480525,0.39019288868231466,0.35978087147969773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,94,10,10,0.3,3,1,1,4303,-0.2630129197709563,0.009098254207380457,0.2889475552906406,0.5326516383918196,0.35354937688564225,11988.62782296896,0.09563658005937418,0.15679171332480157,0.3058939091953798,0.19179533443136385,0.2199947371528254,0.0045848163274633865,0.011535896701337877,0.00368868468133174,0.004003127183274242,0.006075200942848001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,94,10,10,0.3,3,1,1,4303,-0.2630129197709563,0.00909825420738043,0.5744522501170602,0.048570764582849174,0.07104458996246257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,94,25,10,0.3,3,1,1,4303,-0.06890095116332784,0.20321022281500892,0.6304881004480525,0.39019288868231466,0.35978087147969773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,94,25,10,0.3,3,1,1,4303,-0.2631607247717196,0.008950449206617153,0.2485238096405519,0.8154775737857309,0.5633805897619601,12007.735739894362,0.12085289904733694,0.11251239832963712,0.17706296653969053,0.18384516038107537,0.17458326028389792,0.028675354725636846,0.045302207206704484,0.0904082649690272,0.020089024859384314,0.04666846365760927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,94,25,10,0.3,3,1,1,4303,-0.2631607247717196,0.008950449206617153,0.5744499281712303,0.054613060655356725,0.07923969642805492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,94,50,10,0.3,3,1,1,4303,-0.06890095116332784,0.20321022281500892,0.6304881004480525,0.39019288868231466,0.35978087147969773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,94,50,10,0.3,3,1,1,4303,-0.2684936785471458,0.0036174954311909533,0.24846307447939445,0.9191261910295143,0.7445862171978467,12024.934231164862,0.10682193790595146,0.09501592074118696,0.15537153270990722,0.1262420824343827,0.1320122087807339,0.05855111512386409,0.05333126568169572,0.07747068026411336,0.11345125234526837,0.08173200401289621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,94,50,10,0.3,3,1,1,4303,-0.2684936785471458,0.0036174954311909515,0.5743915874280595,0.049035556588426676,0.07383205762786568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,95,5,10,0.3,3,1,1,4415,-0.08623453156391302,0.19432963633911243,0.6104649686174249,0.34858437146092863,0.34307782589875546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,95,5,10,0.3,3,1,1,4415,-0.29152517224495816,-0.010961004341932692,0.2550312430805576,0.5209513023782559,0.3176443914796665,12108.395340339397,0.1631322843822844,0.18716006216006217,0.1808245920745921,0.27413752913752915,0.19232031857031856,6.837606837606838e-4,3.952991452991453e-4,0,4.05982905982906e-4,9.401709401709402e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,95,5,10,0.3,3,1,1,4415,-0.29152517224495816,-0.010961004341932716,0.549884248925714,0.0579841449603624,0.0734648791664696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,95,10,10,0.3,3,1,1,4415,-0.08623453156391302,0.19432963633911243,0.6104649686174249,0.34858437146092863,0.34307782589875546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,95,10,10,0.3,3,1,1,4415,-0.293533264222817,-0.012969096319791549,0.23964277877785856,0.629445073612684,0.38056308252040316,12071.5932496848,0.20388224882845626,0.10885766861850453,0.22304526485582987,0.17610681681579515,0.19586568884188854,0.008393165307058496,0.0050161422756236996,0.06990402965054668,0.0023999357052762625,0.006529039101020525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,95,10,10,0.3,3,1,1,4415,-0.293533264222817,-0.012969096319791559,0.5499279416976053,0.0593431483578709,0.07479450777615704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,95,25,10,0.3,3,1,1,4415,-0.08623453156391302,0.19432963633911243,0.6104649686174249,0.34858437146092863,0.34307782589875546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,95,25,10,0.3,3,1,1,4415,-0.28973233271266313,-0.009168164809637691,0.2231813010311664,0.782559456398641,0.5010489157868314,12084.76513702104,0.12444075353454696,0.11433950741939698,0.2159306249998678,0.26938643205023155,0.1597314048196753,0.02990387027756031,0.030678770487316088,0.022305727528095502,0.011852604898582635,0.02143030398472687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART-avg,95,25,10,0.3,3,1,1,4415,-0.28973233271266313,-0.009168164809637683,0.5498514334312401,0.05843714609286523,0.07452439878146161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,95,50,10,0.3,3,1,1,4415,-0.08623453156391302,0.19432963633911243,0.6104649686174249,0.34858437146092863,0.34307782589875546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,95,50,10,0.3,3,1,1,4415,-0.29503153049606656,-0.014467362593041133,0.21620495797429035,0.923669309173273,0.7370264263752124,12118.276553749783,0.12051661201300069,0.08646933921876633,0.12939262829022413,0.16348052047824643,0.1700940646068652,0.04828477247877313,0.050682537834836484,0.04957415795523841,0.10253749760964084,0.07896786951440836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
