model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
CL-BART-avg,28,50,20,0.3,3,1,1,4435,-0.2728400133871807,-0.004400521430778292,0.5392384854100681,0.057046223224351746,0.07175889672864208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,29,5,20,0.3,3,1,1,4578,-0.06777731314047507,0.2920071220762792,0.7499559242519581,0.30297072957623417,0.297446452388754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,29,5,20,0.3,3,1,1,4578,-0.3035279546120208,0.05625648060473345,0.3222424883386592,0.3918741808650065,0.27001143508490244,12102.642123002188,0.20231859806859806,0.16281218781218781,0.17595260295260295,0.17883477633477632,0.2428400765900766,5.964590964590965e-4,0.0035934065934065933,1.1904761904761905e-4,0.02067918192918193,7.155067155067155e-4,2.564102564102564e-4,1.1904761904761905e-4,0,5.885225885225885e-4,0.009205738705738705,2.3931623931623932e-4,3.861416361416361e-4,0,6.147741147741148e-4,1.282051282051282e-4
CL-BART-avg,29,5,20,0.3,3,1,1,4578,-0.3035279546120208,0.05625648060473345,0.6696817490562257,0.049366535605067714,0.065758666258115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,29,10,20,0.3,3,1,1,4578,-0.06777731314047507,0.2920071220762792,0.7499559242519581,0.30297072957623417,0.297446452388754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,29,10,20,0.3,3,1,1,4578,-0.3098497146568623,0.04993472055989198,0.31642246776827493,0.4781564001747488,0.29077189948435767,12091.56670133142,0.16588912367588837,0.11988899376767023,0.2066464728082375,0.16545974545606898,0.2798239739563269,8.49031279178338e-4,0.0025384258987200163,0.0010639499389499389,0.002269799644799645,0.002040652158299217,0.010020791708291708,0.02944926410735234,0.0013263125763125763,0.0017767024642024642,0.0020063461864932453,0.0018195554445554446,0.0039055025856496446,0.0010689102564102565,0.0011772671772671774,9.79178909325968e-4
CL-BART-avg,29,10,20,0.3,3,1,1,4578,-0.3098497146568623,0.049934720559891975,0.6691803417064561,0.04193971166448231,0.05758447230411573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,29,25,20,0.3,3,1,1,4578,-0.06777731314047507,0.2920071220762792,0.7499559242519581,0.30297072957623417,0.297446452388754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,29,25,20,0.3,3,1,1,4578,-0.3191415496082244,0.04064288560852989,0.2795543831637538,0.5893403232852774,0.36835596011608346,12020.701588240692,0.11552819793818965,0.13546380099265828,0.28504477232816156,0.16663795354278993,0.18377481721941333,0.002379453477279564,0.0030881998704462474,0.002670258860838571,0.002625339837296359,0.02426535096906293,0.025526476807661215,0.012382743068441008,0.011030905675108574,0.004274589326400921,0.0025100528615146305,0.00285365517975463,0.01250946604614902,0.0017632681328333501,0.0027423103517431355,0.0029283875142570794
CL-BART-avg,29,25,20,0.3,3,1,1,4578,-0.3191415496082244,0.04064288560852988,0.6685511929235958,0.04652686762778506,0.06347944698107866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,29,50,20,0.3,3,1,1,4578,-0.06777731314047507,0.2920071220762792,0.7499559242519581,0.30297072957623417,0.297446452388754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,29,50,20,0.3,3,1,1,4578,-0.31674658957852303,0.04303784563823124,0.27513878774587947,0.716251638269987,0.46362690562038233,12031.876948138655,0.0777126222223021,0.09212028981354806,0.14369926768270097,0.1177183738558893,0.14611380623731546,0.03649215819449362,0.02143832278572354,0.013977664465940745,0.016686516788808267,0.0525611846235552,0.0517328000642906,0.02214196076789744,0.02168165102711298,0.015712284311548877,0.03402372911233654,0.012651037369572278,0.02402199606019023,0.04806858692281324,0.020718182275114246,0.03072756541884629
CL-BART-avg,29,50,20,0.3,3,1,1,4578,-0.31674658957852303,0.04303784563823123,0.6687010614363904,0.04674530362603757,0.06582241678158962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,30,5,20,0.3,3,1,1,4294,-0.0389200365656494,0.23262045570385723,0.6127164621380808,0.3840242198416395,0.3467902607245508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,30,5,20,0.3,3,1,1,4294,-0.2556388294374927,0.01590166283201389,0.26149075837285446,0.4792734047508151,0.26288982122676313,11837.250076158472,0.2687509435009435,0.15485744810744811,0.20116400266400267,0.18498226773226772,0.17938342213342215,5.574980574980574e-4,0.0015084915084915085,0,0.0029564879564879564,4.1666666666666664e-4,2.6709401709401707e-4,0,2.777777777777778e-4,1.5151515151515152e-4,7.975357975357975e-4,1.388888888888889e-4,0.003136724386724387,0,3.7545787545787546e-4,2.777777777777778e-4
CL-BART-avg,30,5,20,0.3,3,1,1,4294,-0.2556388294374927,0.0159016628320139,0.5567341519655846,0.05775500698649278,0.07163447142131349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,30,10,20,0.3,3,1,1,4294,-0.0389200365656494,0.23262045570385723,0.6127164621380808,0.3840242198416395,0.3467902607245508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,30,10,20,0.3,3,1,1,4294,-0.25610928389719695,0.015431208372309673,0.2649040440798709,0.4888216115510014,0.31084280641618284,11809.40469474628,0.15079050851109674,0.07404786893389835,0.294044476765065,0.1583036342742225,0.23001057003998182,0.001353174603174603,0.04271155941008882,0.0012353479853479854,0.016270127067921185,0.0013660714285714285,5.75450693097752e-4,0.01592635836385836,0.0011228408029878617,0.0012777777777777776,0.002564484126984127,0.0014873321123321122,9.914021164021164e-4,0.0020796478847949435,0.003173708372237784,6.676587301587301e-4
CL-BART-avg,30,10,20,0.3,3,1,1,4294,-0.25610928389719695,0.015431208372309671,0.5567209132732893,0.0607824871914299,0.0739572415493586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,30,25,20,0.3,3,1,1,4294,-0.0389200365656494,0.23262045570385723,0.6127164621380808,0.3840242198416395,0.3467902607245508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,30,25,20,0.3,3,1,1,4294,-0.2583566557946136,0.01318383647489301,0.25187669255285405,0.6059618071727992,0.3948342023349283,11791.873054005038,0.1185202278121306,0.05766626020695377,0.20631209973333575,0.15697425824525701,0.13010674602325845,0.0046189668264196015,0.014809877896138385,0.0067650899615632415,0.006991830383259804,0.06851820914316652,0.010907443300261423,0.01709827521858863,0.05376193870672434,0.005063648941793712,0.0036085141025739803,0.07279982884996794,0.010178544319117298,0.02247282623290554,0.027430184001833953,0.005395230094749994
CL-BART-avg,30,25,20,0.3,3,1,1,4294,-0.2583566557946136,0.013183836474893035,0.5566631536469899,0.056357708430367956,0.06715853247696776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,30,50,20,0.3,3,1,1,4294,-0.0389200365656494,0.23262045570385723,0.6127164621380808,0.3840242198416395,0.3467902607245508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,30,50,20,0.3,3,1,1,4294,-0.2577487369003721,0.013791755369134519,0.251693693219786,0.7368421052631579,0.4846085705309957,11790.931456205795,0.10796003854860943,0.05282884074982251,0.16563276993333476,0.16953903967276993,0.1346173377307109,0.012029611019426529,0.017638612932841854,0.04107351029568809,0.014531375049906085,0.014190382421111035,0.016402719577377184,0.04847946733969869,0.020066402069465913,0.011483583413448286,0.031767725354985926,0.025562494943733853,0.05286729645068783,0.011350114455895264,0.03452523673839136,0.017453441302094558
CL-BART-avg,30,50,20,0.3,3,1,1,4294,-0.2577487369003721,0.013791755369134528,0.5566778831606098,0.056357708430367956,0.06814897921973442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,31,5,20,0.3,3,1,1,4286,-0.035098968405697435,0.25861834326844996,0.665072662699538,0.38847410172655156,0.3377342392114089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,31,5,20,0.3,3,1,1,4286,-0.26636824394363606,0.027349067730511337,0.3198168160430452,0.4759682687820812,0.3294874978219842,11806.003747354145,0.08210972360972361,0.23725163725163725,0.18246350871350872,0.23716799866799868,0.17502775002775003,6.227106227106227e-4,6.071428571428571e-4,2.380952380952381e-4,3.412698412698413e-4,6.425518925518925e-4,5.873015873015873e-4,4.6825396825396823e-4,0.001018009768009768,2.579365079365079e-4,3.5714285714285714e-4,5.885225885225885e-4,0.07905599955599955,0,8.373015873015873e-4,3.5714285714285714e-4
CL-BART-avg,31,5,20,0.3,3,1,1,4286,-0.26636824394363606,0.027349067730511344,0.6027402576456061,0.07069528698086794,0.09361587880294445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,31,10,20,0.3,3,1,1,4286,-0.035098968405697435,0.25861834326844996,0.665072662699538,0.38847410172655156,0.3377342392114089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,31,10,20,0.3,3,1,1,4286,-0.2588059162759913,0.03491139539815607,0.30171648346032703,0.4260382641157256,0.2779838722107089,11775.421402133052,0.19582194657194657,0.11637141562141562,0.20347187997188,0.2199431586931587,0.21311895511895512,3.333333333333334e-4,0.005204545454545455,4.246031746031746e-4,0.001012043512043512,4.696969696969697e-4,0.0010782828282828282,0.0013005050505050504,5.808080808080808e-4,7.323232323232323e-4,0.001856060606060606,0.001512043512043512,0.03373831723831724,2.904040404040404e-4,0.0018381618381618382,9.015151515151515e-4
CL-BART-avg,31,10,20,0.3,3,1,1,4286,-0.2588059162759913,0.0349113953981561,0.6031307090586666,0.05949603359776015,0.0761378926875361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,31,25,20,0.3,3,1,1,4286,-0.035098968405697435,0.25861834326844996,0.665072662699538,0.38847410172655156,0.3377342392114089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,31,25,20,0.3,3,1,1,4286,-0.26435161720401595,0.029365694470131477,0.2709348904817358,0.6801213252449837,0.450206736073339,11758.323478126116,0.10731093227313726,0.11795484718163353,0.17381589607224843,0.16400829176316006,0.17830822919338646,0.060802464400334794,0.010572174578552735,0.009710603398639585,0.009491355435107958,0.007228220734124961,0.0503335314607121,0.005347403296932731,0.005120225118994581,0.009736789494823888,0.008319095618925677,0.013795149801478042,0.03280224442584282,0.008858348137768314,0.00950442988253427,0.016979767731661773
CL-BART-avg,31,25,20,0.3,3,1,1,4286,-0.26435161720401595,0.02936569447013146,0.6028351272882799,0.05832944470368642,0.0738850506768429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,31,50,20,0.3,3,1,1,4286,-0.035098968405697435,0.25861834326844996,0.665072662699538,0.38847410172655156,0.3377342392114089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,31,50,20,0.3,3,1,1,4286,-0.2649903305071517,0.028726981166995725,0.2772270276062051,0.8145123658422772,0.5962613463954146,11745.322438021227,0.08019257422174711,0.08053074352453035,0.10884203298767813,0.10745338751923633,0.10817711869891783,0.16416449110883563,0.011399242631532646,0.013546420245786948,0.035197264213262705,0.013989346515319268,0.016690409603979498,0.013799006338523625,0.015296880730043424,0.011700828098460117,0.06575338249733091,0.04038166010021273,0.06672725231586256,0.010068605128325211,0.019523228126151673,0.016566125394263283
CL-BART-avg,31,50,20,0.3,3,1,1,4286,-0.2649903305071517,0.0287269811669957,0.6028043514507276,0.05832944470368642,0.07477311501895528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,32,5,20,0.3,3,1,1,4300,-0.050805447117119325,0.2260289424112912,0.6207455656462553,0.3683720930232558,0.34750590954487814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,32,5,20,0.3,3,1,1,4300,-0.2501831545207302,0.02665123500768031,0.26781345953022767,0.5062790697674419,0.3375958774456743,11920.67204239863,0.1026891441891442,0.1781361138861139,0.20298771598771598,0.23527846227846227,0.2683214563214563,2.6709401709401707e-4,0.007982434232434232,1.5151515151515152e-4,1.5151515151515152e-4,1.5151515151515152e-4,4.615384615384616e-4,1.282051282051282e-4,5.934343434343435e-4,3.0303030303030303e-4,3.0303030303030303e-4,1.388888888888889e-4,6.212121212121213e-4,2.8571428571428574e-4,5.934343434343435e-4,4.5454545454545455e-4
CL-BART-avg,32,5,20,0.3,3,1,1,4300,-0.2501831545207302,0.026651235007680317,0.5615372586381137,0.06697674418604652,0.08187152581621462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,32,10,20,0.3,3,1,1,4300,-0.050805447117119325,0.2260289424112912,0.6207455656462553,0.3683720930232558,0.34750590954487814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,32,10,20,0.3,3,1,1,4300,-0.24842820310230684,0.028406186426103673,0.2759306837104131,0.44651162790697674,0.2923238832336577,11896.701804694434,0.13060733248233247,0.1907961852961853,0.20520391645391645,0.2267169820919821,0.20694303844303844,7.474747474747475e-4,0.001091168091168091,0.011506798756798758,0.0018047508047508048,4.5707070707070706e-4,0.002459013209013209,6.983294483294484e-4,0.011894503644503644,0.003322103822103822,8.630536130536131e-4,0.0010423465423465424,9.186091686091686e-4,0.0015926295926295927,7.727272727272728e-4,5.61965811965812e-4
CL-BART-avg,32,10,20,0.3,3,1,1,4300,-0.24842820310230684,0.028406186426103677,0.561623286499632,0.05883720930232558,0.06960633764347657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,32,25,20,0.3,3,1,1,4300,-0.050805447117119325,0.2260289424112912,0.6207455656462553,0.3683720930232558,0.34750590954487814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,32,25,20,0.3,3,1,1,4300,-0.251367616282203,0.025466773246207514,0.2725164493428718,0.5751162790697675,0.3491397685540808,11851.675710401792,0.0873321439597604,0.14837909218342318,0.19970240570664585,0.15183984110082843,0.19629007279102345,0.0032662292987370384,0.01866306770148135,0.017047895182620582,0.00698553121465862,0.043126038428089514,0.0026408497355209564,0.009555573041111135,0.002707552917498738,0.05265820056208231,0.0035016984864121086,0.002763609524664175,0.008972173824341007,0.0020678759808016776,0.03852918797929061,0.00397096038100884
CL-BART-avg,32,25,20,0.3,3,1,1,4300,-0.251367616282203,0.025466773246207525,0.5614822891694332,0.05418604651162791,0.065500813647341255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,32,50,20,0.3,3,1,1,4300,-0.050805447117119325,0.2260289424112912,0.6207455656462553,0.3683720930232558,0.34750590954487814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,32,50,20,0.3,3,1,1,4300,-0.253790762676122,0.023043626852288505,0.26905916222239046,0.7253488372093023,0.4871433287076243,11859.211294976309,0.06197725406208088,0.13035086128134285,0.10232025414936279,0.10829820949248063,0.11949797238360041,0.01576505614688369,0.012880007048577492,0.05032365547182169,0.04285484643776694,0.03157888586551227,0.01330501317056069,0.017033078165815688,0.034889266678995175,0.0638352005381361,0.028007702333529685,0.02646775354622067,0.04613179139899028,0.03458273965563677,0.028034276775804487,0.031866175396880816
CL-BART-avg,32,50,20,0.3,3,1,1,4300,-0.253790762676122,0.023043626852288526,0.5613776030889376,0.05325581395348837,0.06483859163842759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,33,5,20,0.3,3,1,1,4402,-0.022997650801073244,0.2600949816284833,0.6297942930839103,0.398682417083144,0.341521101161871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,33,5,20,0.3,3,1,1,4402,-0.23708256301070033,0.04601006941885627,0.3015127058981441,0.4507042253521127,0.29340910868259973,12185.441420912506,0.17034737484737486,0.17153174603174604,0.17429884004884005,0.2207832722832723,0.25690689865689864,9.508547008547009e-4,2.6709401709401707e-4,2.579365079365079e-4,0,3.952991452991453e-4,3.6752136752136755e-4,3.663003663003663e-4,2.777777777777778e-4,3.7698412698412696e-4,1.388888888888889e-4,1.282051282051282e-4,0.0011996336996336996,3.6752136752136755e-4,9.096459096459096e-4,1.282051282051282e-4
CL-BART-avg,33,5,20,0.3,3,1,1,4402,-0.23708256301070033,0.04601006941885627,0.5715768364117249,0.05860972285324852,0.07525326419638995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,33,10,20,0.3,3,1,1,4402,-0.022997650801073244,0.2600949816284833,0.6297942930839103,0.398682417083144,0.341521101161871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,33,10,20,0.3,3,1,1,4402,-0.23473066903290438,0.0483619633966522,0.28360906276487124,0.49159472966833256,0.3176411205673663,12141.575657213945,0.1973609843960076,0.13982639385038764,0.15133517601822555,0.3212641701192398,0.1496669337213068,9.773381574852162e-4,0.00321010348583878,5.434757236227824e-4,7.169117647058824e-4,0.0019132625272331154,8.458994708994709e-4,6.196209477943224e-4,0.0010379901960784314,1.918859649122807e-4,0.012376447182561734,0.006377801120448179,4.166666666666667e-4,0.002706329754123872,0.007339324618736384,0.0012732843137254902
CL-BART-avg,33,10,20,0.3,3,1,1,4402,-0.23473066903290438,0.04836196339665221,0.5717709619577465,0.06269877328487052,0.08074474069309814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,33,25,20,0.3,3,1,1,4402,-0.022997650801073244,0.2600949816284833,0.6297942930839103,0.398682417083144,0.341521101161871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,33,25,20,0.3,3,1,1,4402,-0.23307363018300545,0.05001900224655114,0.28924516835760383,0.5034075420263516,0.3270440515332059,12092.808945110077,0.12568005448259184,0.06710042736729875,0.21447179201361796,0.132730067956303,0.18807924070160406,0.043456061026102416,0.06389959825898714,0.002018109370276553,0.0015480586590089888,0.002926762464688161,0.00594303510461809,0.0030341031947069097,0.012945415945996441,0.004261080769362503,0.022256044368490525,0.004730426610003269,0.030922565419043747,0.055319753068282476,0.013737216785796676,0.004940186433220489
CL-BART-avg,33,25,20,0.3,3,1,1,4402,-0.23307363018300545,0.05001900224655115,0.5719135022188654,0.07110404361653794,0.08725325960677174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,33,50,20,0.3,3,1,1,4402,-0.022997650801073244,0.2600949816284833,0.6297942930839103,0.398682417083144,0.341521101161871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,33,50,20,0.3,3,1,1,4402,-0.23592489686654147,0.0471677355630151,0.27710878437784137,0.6703771013175829,0.45926478113967073,12094.015709164669,0.10155660695741278,0.07671010935286761,0.10994761933153388,0.14651703908682914,0.10618973175695708,0.05333809103491982,0.10932030609038267,0.010305558047845284,0.008882919642294509,0.011603455918699322,0.007556779195993685,0.006493486442412665,0.015156294438669131,0.04226052052632081,0.018431964900399517,0.030652526295010533,0.017963142900923393,0.09514376799505347,0.01626873313929396,0.01570134694618074
CL-BART-avg,33,50,20,0.3,3,1,1,4402,-0.23592489686654147,0.047167735563015116,0.5716711893323383,0.05361199454793276,0.06840883156697425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,34,5,20,0.3,3,1,1,4459,-0.034214017542827393,0.28676021427690657,0.700928195895857,0.37788741870374526,0.34337641998356516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,34,5,20,0.3,3,1,1,4459,-0.2583363803504934,0.06263785146924061,0.3221787321486567,0.40861179636689843,0.27220158828078356,12276.137490857107,0.14328477078477078,0.18455694305694306,0.18621364746364746,0.1682024642024642,0.2080541403041403,1.282051282051282e-4,0,0.003035131535131535,0.0011544011544011544,1.388888888888889e-4,4.5454545454545455e-4,0.0017754467754467753,5.448717948717948e-4,7.196969696969697e-4,0.09192182817182817,6.983294483294484e-4,5.681818181818182e-4,0.006455461205461205,7.090132090132091e-4,0.001384032634032634
CL-BART-avg,34,5,20,0.3,3,1,1,4459,-0.2583363803504934,0.0626378514692406,0.6335221137392876,0.06638259699484189,0.08277034230188013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,34,10,20,0.3,3,1,1,4459,-0.034214017542827393,0.28676021427690657,0.700928195895857,0.37788741870374526,0.34337641998356516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,34,10,20,0.3,3,1,1,4459,-0.2515240126623446,0.06945021915738937,0.32669100951851104,0.5996860282574569,0.381811388536217,12270.948994090573,0.15742508254988904,0.11851122629663652,0.19818773326919611,0.15643991979382846,0.1948617969004966,0.0734871601137081,8.399266139204219e-4,0.006038599357871804,0.0016906604747162022,7.650355463822956e-4,0.002689599816534801,0.0022950882107228856,0.0032277835110652445,0.001642156862745098,0.0010379901960784314,0.004732491973397546,0.0020254230347109604,0.07106093114258749,9.276960784313725e-4,0.00211369825708061
CL-BART-avg,34,10,20,0.3,3,1,1,4459,-0.2515240126623446,0.0694502191573894,0.6342318985205818,0.06100022426553039,0.07487666552153588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,34,25,20,0.3,3,1,1,4459,-0.034214017542827393,0.28676021427690657,0.700928195895857,0.37788741870374526,0.34337641998356516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,34,25,20,0.3,3,1,1,4459,-0.2637904407853473,0.05718379103438666,0.2937617302592863,0.6653958286611348,0.40816211647030765,12232.746666146793,0.1191640715799334,0.1265736992202196,0.2565323248156823,0.11456954938361419,0.20135420293955258,0.006375981562446766,0.007139475643783088,0.013330584455079677,0.002966868380618549,0.012591672741491021,0.005884761636923772,0.041800185547602765,0.005723143067553486,0.007520584532177613,0.015114582043231592,0.008262041886537107,0.011247776093078287,0.02736222289087749,0.004422782669686694,0.01206348890991003
CL-BART-avg,34,25,20,0.3,3,1,1,4459,-0.2637904407853473,0.057183791034386686,0.6330061248653733,0.06660686252522988,0.08536684426753563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,34,50,20,0.3,3,1,1,4459,-0.034214017542827393,0.28676021427690657,0.700928195895857,0.37788741870374526,0.34337641998356516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,34,50,20,0.3,3,1,1,4459,-0.25946280330010146,0.06151142851963255,0.3123842566631839,0.7923301188607311,0.588472841813145,12241.025675492274,0.08203301611403913,0.06568751188172892,0.15576438027842596,0.08805754896773507,0.10769720585132778,0.05559797944048025,0.019128229748801254,0.029926082104369475,0.01840255228562814,0.04701944089028185,0.02581451417077349,0.052237560516881595,0.059605691904716915,0.01852318554967599,0.027295869824464983,0.027992982609110498,0.02078871895668899,0.048186341282994205,0.019169734271737158,0.031071453350138376
CL-BART-avg,34,50,20,0.3,3,1,1,4459,-0.25946280330010146,0.061511428519632524,0.6334117333919053,0.061448755326306344,0.07457611626226388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,35,5,20,0.3,3,1,1,4323,-0.01758748994975393,0.22929953651715954,0.5980045874026894,0.39555863983344897,0.35201535923714816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,35,5,20,0.3,3,1,1,4323,-0.22323921021314494,0.023647816253768526,0.2741546177591119,0.3731205181586861,0.2563816645731298,12001.470123644276,0.11412042124542125,0.07968719474969475,0.23847000915750916,0.23747184065934065,0.31732753357753357,3.5836385836385834e-4,1.1904761904761905e-4,9.89010989010989e-4,0.0011609432234432233,8.266178266178266e-4,0.0015683760683760683,0.001962148962148962,6.135531135531135e-4,6.996336996336997e-4,4.545940170940171e-4,4.6031746031746033e-4,8.357753357753358e-4,5.736416361416362e-4,8.632478632478633e-4,0.0014377289377289376
CL-BART-avg,35,5,20,0.3,3,1,1,4323,-0.22323921021314494,0.023647816253768515,0.5499706430992497,0.07795512375665048,0.08970130525017084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,35,10,20,0.3,3,1,1,4323,-0.01758748994975393,0.22929953651715954,0.5980045874026894,0.39555863983344897,0.35201535923714816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
